prediction,ground_truth
-0.17888427,-0.28246996
-0.2005384,-0.42358178
-0.2716177,-0.38657856
-0.27718863,-0.43338624
-0.31051642,0.025890911
-0.07603007,-0.2530525
-0.15939523,-0.1333742
-0.12297061,-0.16423705
-0.19062296,-0.32605094
-0.24286705,-0.293187
-0.26578504,-0.4399857
-0.30983973,-0.12287623
-0.21768855,-0.3153405
-0.2398546,-0.17496797
-0.21298173,-0.3770002
-0.2749643,0.04682433
-0.12482968,-0.07948144
-0.16833676,0.2837733
-0.017613625,-0.15492074
-0.18866074,-0.14160553
-0.15727645,-0.07761775
-0.16273075,0.3036635
0.03259498,-0.013536226
-0.12809762,0.025245469
-0.073308215,-0.14142612
-0.14779523,-0.07864868
-0.03684283,0.3921124
0.065092064,-0.03580652
-0.10094482,-0.025880417
-0.10626373,0.0018727495
-0.021749796,0.41044053
0.12768947,0.21477334
0.032003313,0.17139626
-0.016741859,-0.011730363
-0.08788252,0.18054669
0.10616165,0.4172594
0.13171916,0.028489713
-0.036599785,0.07527561
-0.03141751,-0.09121479
-0.011960642,0.26134828
0.1219474,0.04511795
0.0008868184,-0.053881273
-0.075173914,0.029209698
-0.029085519,0.12354541
0.079820946,0.4579561
0.14284892,0.032261472
-0.032452717,-0.08727137
-0.10621297,-0.22268498
-0.091217585,0.10402506
0.012064604,-0.15899304
-0.13017651,-0.07077904
-0.11011177,-0.15359119
-0.12129532,0.0882897
0.045329154,0.31304052
0.066273056,-0.026836824
-0.10117802,-0.16290988
-0.16984275,-0.015549345
-0.06853387,0.16462052
-0.008659108,-0.15877786
-0.14630955,-0.1069025
-0.15454468,0.06245539
-0.047253184,0.28932232
0.12269118,-0.059330713
-0.100285575,-0.087020904
-0.13623226,-0.026982479
-0.09672295,0.23342878
0.077973634,0.35414016
0.051653072,-0.017586136
-0.101889834,-0.13736765
-0.11166586,0.2813684
0.115077145,-0.04084208
-0.059903838,-0.24653621
-0.16310434,0.0699628
-0.076206185,0.08006841
0.026943946,0.11138147
0.049209125,0.15240641
-0.01587358,0.060290363
-0.06399163,-0.066560246
-0.034687713,0.014804605
-0.05589219,-0.21426354
-0.1676966,-0.31974506
-0.18378495,-0.2201839
-0.16263554,0.041829523
-0.048436858,0.041566033
-0.0417685,0.1145464
-0.031451717,-0.12043934
-0.14180285,0.03955363
-0.059687458,-0.048377354
-0.12157403,-0.13872644
-0.15785182,-0.19252244
-0.19228241,-0.27745956
-0.18282375,-0.3734163
-0.224114,-0.25754854
-0.18731874,-0.2170164
-0.21317954,-0.35499257
-0.23846033,-0.1600564
-0.19470531,-0.37167725
-0.2693614,-0.42973635
-0.29301837,-0.47539297
-0.32347184,-0.28742862
-0.2805079,-0.41252393
-0.31140935,-0.4765096
-0.31891572,-0.49288553
-0.33715743,-0.5418934
-0.34117037,-0.40327513
-0.32141995,-0.5149677
-0.34967232,-0.5377823
-0.35424465,-0.57829493
-0.3631305,0.00083757436
-0.1889984,0.2342176
-0.051934138,-0.16090195
-0.19736934,-0.23200466
-0.22453481,-0.39748687
-0.28754497,-0.27981034
-0.24466363,-0.4201683
-0.3120644,-0.47163716
-0.32673967,-0.52506965
-0.32264626,-0.30765945
-0.20439696,-0.21161158
-0.23216107,-0.18307528
-0.21445727,-0.26891157
-0.24979883,-0.35774863
-0.28105778,-0.1960393
-0.24028492,-0.39930922
-0.30134043,-0.41840157
-0.3100143,-0.4696388
-0.32819453,-0.47066942
-0.32297406,-0.38944015
-0.30474913,-0.33660814
-0.29115853,-0.37870082
-0.30350125,-0.39532435
-0.29932475,-0.21358187
-0.2538464,-0.39269635
-0.30311885,-0.43130553
-0.3145915,-0.51690483
-0.34395036,-0.51938874
-0.34568566,-0.35594124
-0.31018218,-0.31424037
-0.29264513,0.028546438
-0.15351598,-0.013093418
-0.1433736,0.04689145
-0.12153581,-0.23938505
-0.22107211,-0.39932895
-0.27499115,-0.4863219
-0.31724688,-0.49194396
-0.32021883,-0.2482445
-0.27172813,-0.17532614
-0.19987246,0.30784008
0.011887884,0.040052827
-0.07263835,-0.050411135
-0.13792661,0.018002212
-0.12608188,-0.20850788
-0.1793001,-0.30123562
-0.23656884,-0.39763978
-0.2788627,-0.095696606
-0.17585152,-0.31887478
-0.16483185,-0.116773516
-0.14101487,-0.30174562
-0.22980514,-0.23334232
-0.19006492,-0.087745175
-0.17674734,-0.21074776
-0.21149063,-0.057617817
-0.17456636,-0.21926208
-0.20165351,-0.31500134
-0.25104055,-0.44158486
-0.28932896,-0.49550763
-0.31812456,-0.47465447
-0.3256939,-0.2045376
-0.23988563,-0.3647377
-0.2848162,-0.4480633
-0.2938295,0.06509422
-0.13012192,-0.017190363
-0.14324534,-0.24893852
-0.22831127,-0.20657788
-0.22598255,-0.38456044
-0.2832858,-0.46840167
-0.2981294,-0.47913033
-0.3305202,-0.49110088
-0.34000415,-0.46342638
-0.29803574,-0.05912824
-0.16892387,-0.30372
-0.25379533,-0.40362108
-0.28239244,-0.33023044
-0.28775752,-0.23351264
-0.2550341,-0.43453166
-0.31545457,-0.51974523
-0.33785906,-0.5389255
-0.353554,0.047757898
-0.13856667,-0.21334355
-0.22057338,-0.3659891
-0.27276945,-0.43781173
-0.3098796,-0.37126514
-0.28458863,-0.22540705
-0.25866297,-0.4074921
-0.31022614,-0.4655982
-0.32587445,-0.50179905
-0.30816868,-0.3112654
-0.28158823,-0.4398844
-0.3230348,-0.26427612
-0.2730633,-0.068152875
-0.19275522,-0.30083445
-0.24912256,-0.28453875
-0.25945938,0.19219221
-0.07692033,-0.21310392
-0.20864698,-0.16073932
-0.19551082,-0.27409488
-0.24852964,-0.4179738
-0.2691026,-0.083355546
-0.1757021,0.2369747
-0.03558708,-0.060817577
-0.15259853,-0.20860325
-0.13917121,0.11097112
-0.07833461,-0.21264814
-0.1594539,-0.029382985
-0.13578981,-0.26291895
-0.2311576,-0.36946142
-0.23777366,0.008433075
-0.06707494,0.4600274
0.098998524,0.18690747
-0.032679513,0.054217897
-0.052634105,-0.074986115
-0.12928434,-0.12399283
-0.10245317,-0.030590633
-0.11195201,-0.24828252
-0.20141861,0.09697158
-0.0662115,-0.01914927
-0.007250948,0.38639483
0.13442281,0.13658842
-0.008140838,-0.012880072
-0.07495367,-0.24247639
-0.17786983,0.06897828
-0.041414194,-0.0723655
-0.12233487,-0.21362829
-0.13886113,-0.02202699
-0.113927126,-0.099895164
-0.041112,-0.1418957
-0.094742075,0.022889849
-0.08859042,-0.057958886
-0.13746674,-0.2862872
-0.17919655,-0.30980998
-0.2243846,-0.2243805
-0.21548285,-0.15723439
-0.1740897,-0.10580968
-0.16550183,-0.29465625
-0.23213279,-0.40845993
-0.25286928,-0.43413353
-0.2783451,-0.04615255
-0.17982653,-0.22637343
-0.23062253,-0.27669144
-0.24053726,-0.29509592
-0.25305015,0.053179387
-0.10841766,0.08313035
-0.099907964,-0.21124958
-0.20596725,-0.322414
-0.2549124,-0.42563334
-0.2660852,-0.0315273
-0.15006123,-0.2521045
-0.23287368,-0.30797252
-0.25641364,-0.36764583
-0.25480545,-0.13047919
-0.14581433,-0.17914927
-0.2048836,-0.07439131
-0.17474298,-0.20689735
-0.21904585,-0.298602
-0.22568911,-0.31840557
-0.26299724,-0.3509951
-0.27918106,-0.38272947
-0.30027264,-0.39009154
-0.2921734,-0.13522005
-0.21166757,-0.08041304
-0.16266696,0.0532127
-0.11203718,-0.1967184
-0.19960825,-0.35859734
-0.26059923,-0.39981037
-0.2914272,-0.3218992
-0.27210537,-0.32113963
-0.28470373,-0.22803628
-0.23914105,0.10798163
-0.086612545,-0.23492429
-0.17479718,-0.17269285
-0.18896322,-0.24558319
-0.23408997,-0.41434163
-0.27973855,-0.23570246
-0.25377223,-0.4007579
-0.30009693,-0.3252453
-0.27766117,-0.2244405
-0.20145145,-0.2620172
-0.24082482,-0.42278364
-0.291323,-0.4748357
-0.31542706,-0.41221794
-0.31634527,-0.49006674
-0.33289072,-0.11592801
-0.22495544,-0.3452663
-0.28241557,0.16991499
-0.079561055,-0.106757894
-0.16937323,-0.21577394
-0.21121491,-0.17238559
-0.21414784,-0.30039814
-0.23765522,-0.21295553
-0.23239464,-0.1937466
-0.20932987,-0.04426458
-0.165104,0.054896507
-0.056356363,0.288694
0.014061173,0.102086484
-0.07008403,0.23675023
-0.007862767,-0.0035636288
-0.10388991,0.07633045
-0.051818676,-0.12831119
-0.1407942,-0.22396363
-0.15038946,0.0052212453
-0.075518444,0.27606437
0.1046314,0.06544527
-0.019659767,-0.18455675
-0.09885651,0.12117384
-0.027403815,-0.06415742
-0.062234268,0.035810314
-0.07252464,-0.10512212
-0.15675071,-0.2812569
-0.17441092,-0.36910692
-0.17187923,-0.1498493
-0.13629349,-0.33846298
-0.25168413,-0.43859273
-0.24792415,-0.33004564
-0.26064193,-0.33486706
-0.24245995,-0.020521026
-0.15265001,0.0066738925
-0.13566227,-0.21708962
-0.2130821,-0.3744996
-0.2635985,-0.20034465
-0.2276783,-0.3941352
-0.288298,-0.229864
-0.2494449,-0.36462426
-0.2930775,-0.26385793
-0.23393467,-0.09770636
-0.16411793,-0.07219488
-0.1604906,0.06076781
-0.11852734,0.3293996
0.009700159,0.18147892
-0.04818645,0.036157507
-0.09837409,-0.018765962
-0.11643967,-0.13282998
-0.1392748,-0.2943177
-0.19089872,0.00817647
-0.10362759,-0.05654008
-0.094649464,0.33583748
0.12062819,0.012622981
-0.031691886,0.113183916
-0.016904743,0.27830508
0.03938634,0.09846846
-0.023035044,-0.14276247
-0.14952931,-0.29152647
-0.17438151,-0.32845494
-0.20024155,-0.2930642
-0.13529623,-0.13020642
-0.14875871,-0.3034786
-0.19726703,-0.16825923
-0.11886051,0.009953109
-0.07848052,-0.19128683
-0.17951685,-0.3376962
-0.25497383,-0.4173114
-0.29565668,-0.40132868
-0.29170462,-0.15503347
-0.21695998,-0.1276788
-0.20108001,-0.13811986
-0.18429565,-0.11296393
-0.15416905,-0.0023645023
-0.12913942,-0.2581867
-0.2222686,-0.1233746
-0.18966557,-0.2895037
-0.24760759,-0.018790854
-0.1396248,-0.059656657
-0.14972332,0.23168129
-0.019204715,0.19349274
-0.02867523,0.4647916
0.11293223,0.16166584
-0.031284407,0.101778746
-0.029515764,0.32048866
0.04744616,0.21755357
0.05047158,0.18445803
0.01964732,0.060568906
0.019229444,0.32260174
0.14228633,0.013891415
0.052761666,0.11150215
0.044091932,-0.022648014
-0.044199586,0.2909657
0.14029332,0.20618069
0.08407325,0.09772267
0.03245704,0.2625488
0.061342813,0.0054591955
0.025322678,-0.09708998
-0.07020433,-0.23897374
-0.12461917,-0.3211312
-0.17922267,-0.27575585
-0.13889067,-0.08496838
-0.08733912,-0.031676415
-0.09121343,0.20668276
0.0441119,0.2913672
0.039758213,-0.07856734
-0.12458138,-0.26082087
-0.19144978,0.020328412
-0.10822952,-0.16471948
-0.1520418,-0.21699502
-0.1843167,-0.16998467
-0.17675227,0.17588389
0.028854115,0.62173784
0.23868744,0.25733706
0.030432606,0.058117796
-0.08178032,-0.19787808
-0.12608477,-0.26037306
-0.1424189,0.23203442
0.0014143828,-0.0382877
-0.10865997,0.11354518
-0.0062121395,-0.1625901
-0.034124516,0.37160882
0.15912025,0.020903384
-0.0386151,0.048140008
-0.06445503,-0.16289881
-0.17259982,-0.29424396
-0.11105971,-0.33745027
-0.21128592,-0.29391533
-0.185112,0.13215615
-0.074490026,-0.19546361
-0.09504146,-0.22374265
-0.16394988,-0.38193083
-0.23850492,-0.4191839
-0.26594517,-0.26223505
-0.26082772,-0.18075459
-0.2300818,-0.3868903
-0.28915972,-0.2820347
-0.21508086,-0.23850097
-0.23661017,-0.316534
-0.2611251,-0.3141459
-0.276505,-0.45597026
-0.3191442,-0.38190067
-0.29929358,-0.4124989
-0.30802786,-0.34031808
-0.29492366,-0.4497251
-0.32074714,-0.2552514
-0.26234093,-0.3349686
-0.28554007,-0.14227119
-0.21575984,-0.2383425
-0.24438477,-0.18136162
-0.21865425,0.3394226
-0.011962598,-0.039099973
-0.14236489,-0.20925957
-0.20365103,-0.16765678
-0.19672185,-0.28218025
-0.21070904,-0.3092998
-0.23778081,-0.43359724
-0.29863274,-0.44803175
-0.3023962,0.114449196
-0.008599831,0.050431103
-0.07462306,-0.003776797
-0.1233906,0.07910828
-0.090321645,0.11239593
-0.0607249,-0.14183183
-0.16019061,-0.29757598
-0.22616076,-0.42421558
-0.28230155,-0.37392294
-0.2164872,-0.29000428
-0.21531485,-0.13609084
-0.17482471,-0.288906
-0.20524672,0.15976536
-0.023889953,-0.09091273
-0.14803012,0.28174564
-0.01262367,-0.08599476
-0.16398719,-0.24199753
-0.18737665,-0.34189034
-0.2581529,-0.42739877
-0.25730458,0.16914111
-0.07130186,-0.18719691
-0.1319523,0.09624861
-0.0748735,-0.122787505
-0.090644665,-0.21295187
-0.15051743,-0.24516849
-0.21869731,-0.2852796
-0.23405495,-0.3624251
-0.28354612,-0.4543479
-0.2487331,-0.4543016
-0.30573654,-0.48970264
-0.2872386,-0.15073054
-0.21560073,0.25693756
-0.030275198,-0.061902504
-0.1509422,-0.26797202
-0.22012694,-0.24004191
-0.23304138,-0.15390682
-0.18733801,-0.37673372
-0.27719447,-0.4572248
-0.31440592,-0.34331012
-0.2839063,-0.16603383
-0.13806897,0.26985496
-0.0037444737,0.22512442
-0.03022484,-0.05989142
-0.14473027,-0.17975472
-0.17976539,-0.25866875
-0.20289128,-0.41060802
-0.26705185,-0.34451947
-0.27686614,-0.31787112
-0.27087167,-0.092353165
-0.10785246,-0.10889478
-0.09836606,-0.2067451
-0.18461847,-0.3178998
-0.24748203,-0.40286356
-0.2841662,-0.4603109
-0.31721738,-0.38585892
-0.30747187,-0.33300236
-0.29409358,-0.014579154
-0.15657726,0.16207024
-0.05720287,-0.03068671
-0.13542598,-0.3036984
-0.23445767,-0.39091724
-0.27768603,-0.418914
-0.28966042,-0.4040083
-0.3009529,-0.42084408
-0.31829476,-0.38081187
-0.28375137,-0.30424607
-0.21821317,-0.07392698
-0.15990931,-0.24471375
-0.22979915,-0.40315104
-0.28929582,-0.45331547
-0.318017,-0.064434215
-0.19732296,0.1362395
-0.09306664,-0.20072526
-0.20619003,-0.23164016
-0.21944904,-0.23633604
-0.21023941,0.047737926
-0.09924823,-0.19376124
-0.2040729,-0.21791182
-0.21922968,-0.3099233
-0.24068475,-0.046231817
-0.08848423,0.16581202
-0.054396786,-0.067807235
-0.14637277,-0.2786081
-0.22127213,0.061590295
-0.07124951,-0.06587801
-0.121054664,-0.1766199
-0.17463088,-0.27504513
-0.23770845,-0.24809903
-0.20127366,-0.33713582
-0.19185744,-0.44098938
-0.2724814,-0.21456143
-0.24498653,-0.38625577
-0.25615013,-0.29280275
-0.24516517,-0.38002867
-0.2876393,-0.36993524
-0.29049313,-0.47398695
-0.3220989,-0.34917977
-0.29674518,-0.46199188
-0.33287406,-0.53289217
-0.33690387,-0.22807437
-0.26989847,-0.4209475
-0.31414777,-0.32023746
-0.2852852,-0.4674837
-0.3288222,-0.21461016
-0.25806838,-0.4180562
-0.31319168,0.1222539
-0.11555365,-0.16126408
-0.2018429,-0.22556618
-0.2123776,-0.11389185
-0.19516349,-0.31669515
-0.23996195,0.09134659
-0.11842798,-0.25106806
-0.21737434,-0.03264905
-0.158281,0.01987187
-0.08171852,-0.14152294
-0.14842522,-0.28749466
-0.22775912,-0.21834156
-0.20270148,-0.3616674
-0.26345333,-0.09301709
-0.14198114,0.41477174
0.037218727,-0.04319341
-0.11216459,-0.12883578
-0.13902369,-0.25322777
-0.20157543,-0.37866357
-0.23054034,-0.40596524
-0.27776492,-0.34273905
-0.2856008,-0.4412563
-0.3019588,-0.19950946
-0.13386765,0.3803487
0.04900997,-0.016829485
-0.11602566,-0.084179804
-0.15502393,-0.3251459
-0.24903917,-0.45290282
-0.26815072,-0.40516198
-0.2933215,-0.24517487
-0.26024932,-0.31093067
-0.27124017,-0.23394606
-0.1404947,-0.1283784
-0.16249794,-0.23206563
-0.20679668,-0.06571648
-0.17309773,-0.28885895
-0.24798685,-0.44527254
-0.29923308,-0.49292955
-0.32319516,0.2778808
-0.03645228,-0.09448648
-0.1637392,-0.0037448432
-0.12121713,-0.033750888
-0.14143997,-0.15161121
-0.13371313,-0.023463057
-0.13704693,-0.2103803
-0.19955343,-0.2139197
-0.21373041,-0.22732145
-0.13534391,0.13813834
-0.04591576,-0.072733514
-0.121584535,0.38975155
0.06189198,0.57801574
0.13111424,0.3266595
0.08398775,-0.03504385
-0.10163662,-0.12253817
-0.11038898,0.0236849
-0.060770363,0.086625844
0.01711285,-0.15634225
-0.13704133,0.13923034
0.044778608,0.49376783
0.24570403,0.56796
0.27401814,0.61996716
0.21234891,0.15118171
0.018079257,-0.09125564
-0.03761249,0.29109004
0.12370957,0.26834723
0.08273826,-0.015786052
-0.023669383,0.54536176
0.24807565,0.5421388
0.31310946,0.5994862
0.36555254,0.5487937
0.25706622,0.15283225
0.059747256,-0.085912764
0.024567237,0.5347725
0.27039298,0.54169714
0.23542891,0.1652218
0.13935778,0.5240047
0.27121288,0.500195
0.32649952,0.66832435
0.40368477,0.38262704
0.20508444,0.069251835
0.021535853,-0.010922886
0.080437705,0.527201
0.31707442,0.20062116
0.12378641,-0.045359194
0.03481759,0.09354963
0.07868992,0.011119848
0.100753576,0.10691692
0.088932164,-0.069555
-0.07053685,0.15009928
0.0027827118,0.25036508
0.13522188,0.07395889
0.035572425,-0.17833352
-0.1368551,-0.07192314
-0.078284465,0.060573097
-0.029130151,-0.17794044
-0.103740126,-0.10101124
-0.1419836,-0.24949895
-0.14953646,0.254359
0.0790813,0.53908914
0.16146979,0.046582755
-0.074341975,-0.18534397
-0.15788662,0.11432648
-0.0062592756,0.06195768
-0.03207937,-0.20222855
-0.15514168,-0.16288067
-0.18110731,-0.13483244
-0.08228461,-0.0423033
0.0029689278,0.021938754
-0.062326588,-0.22013225
-0.18775745,-0.34774277
-0.19890213,0.02458729
-0.077287436,-0.10557335
-0.14745098,-0.31476724
-0.23129198,-0.2077829
-0.21408212,0.43992618
0.0783736,0.13374
-0.017373445,-0.09165006
-0.14685576,0.30440113
-0.0049097743,-0.09129894
-0.08049075,-0.2653126
-0.15744959,-0.31109285
-0.24395123,-0.3517465
-0.23755026,0.13689719
0.037398428,0.35150468
0.099156976,0.09108508
-0.062156625,0.064382605
-0.008443406,0.13995641
-0.011445234,-0.073879376
-0.103423506,-0.29647046
-0.2039941,-0.2639047
-0.22274584,-0.17474791
-0.13145286,0.18324102
0.059483394,0.34322143
0.07970195,0.09926839
-0.029894145,0.28600267
0.06668513,0.005360161
-0.05946102,-0.13110134
-0.12275991,-0.31193736
-0.21275622,-0.13779725
-0.15333283,-0.19964756
-0.124967456,-0.16398059
-0.087617435,-0.32594088
-0.196183,-0.096068785
-0.08574387,0.09723783
-0.05050724,-0.14957836
-0.16144715,-0.05293595
-0.15721025,-0.21680467
-0.19200927,-0.3657722
-0.2426534,-0.41175762
-0.28252155,-0.30780327
-0.27072835,-0.43483672
-0.29677445,-0.28741544
-0.22340651,0.21503688
-0.04548382,-0.08216929
-0.1397644,-0.26066235
-0.21302181,-0.3827037
-0.2809267,-0.4563841
-0.29427147,-0.49364778
-0.32284862,-0.43604565
-0.32719013,-0.43601406
-0.324378,-0.3460042
-0.22998273,-0.35065126
-0.2714075,-0.47222415
-0.31715733,-0.54077333
-0.34462282,-0.5573203
-0.3605839,-0.55452585
-0.36570853,-0.5373865
-0.3624832,-0.51992893
-0.3578341,-0.48203796
-0.34408313,-0.24750908
-0.27511546,-0.40893012
-0.31745118,-0.51971346
-0.3404891,-0.5714647
-0.36323065,-0.5335796
-0.36045438,-0.5533876
-0.36753875,-0.39396545
-0.3280346,-0.31110957
-0.2989642,-0.32172734
-0.28253195,-0.414415
-0.31238508,-0.50416905
-0.33887908,-0.5028438
-0.3461737,-0.40197515
-0.32524115,-0.14201044
-0.23906294,-0.1526993
-0.21589866,-0.22625154
-0.2288349,0.08136104
-0.117035985,-0.21887067
-0.21273108,-0.34671932
-0.26321086,-0.4472115
-0.31215423,-0.40296644
-0.29598612,-0.070726395
-0.18844953,-0.22644998
-0.22088209,0.31309482
-0.0107176695,0.036986765
-0.07006754,-0.25121725
-0.19215292,-0.3977262
-0.27497432,-0.22821912
-0.21874744,-0.13406415
-0.19423783,-0.28050783
-0.22907552,-0.02976128
-0.16058946,-0.17818962
-0.10652168,0.43643808
0.10183689,0.15412474
-0.04755304,-0.19390923
-0.18073253,-0.36719495
-0.24725392,-0.26092508
-0.19357583,-0.29377124
-0.23059034,-0.3739617
-0.26154512,-0.049574956
-0.17198025,-0.014555566
-0.028990323,0.44911146
0.13315932,0.09376969
-0.06882243,-0.21133576
-0.18427819,-0.29080254
-0.2206153,-0.41089654
-0.24472478,-0.44974914
-0.29381502,-0.25640976
-0.24383056,0.08586481
-0.082314596,-0.019379562
-0.023731487,0.12887561
-0.016426409,-0.13585651
-0.16479708,-0.16094074
-0.16988936,0.12476931
-0.07984057,-0.2130956
-0.18687773,-0.2847091
-0.22656786,0.0518646
-0.072764866,-0.09273724
-0.106845096,-0.07626135
-0.09924582,-0.04795392
-0.13636155,-0.06718711
-0.13314822,0.098906636
-0.025721708,0.3992556
0.053769007,-0.011620461
-0.11171186,0.2147318
0.013463357,0.42269373
0.09965365,0.01884539
-0.04130394,0.0516357
-0.05184368,0.25270805
0.039050832,-0.070645094
-0.04018411,0.055851992
0.03704389,0.13888547
0.0029985849,-0.09381785
-0.04123223,-0.120276846
-0.039886184,-0.08817575
-0.09494167,-0.2623989
-0.14848432,-0.3245985
-0.15881117,-0.31126443
-0.22882804,-0.42357364
-0.25107974,-0.14441033
-0.1530103,-0.34727883
-0.2541862,-0.19884427
-0.21552509,-0.28506455
-0.24180594,-0.18520355
-0.21470773,-0.39263883
-0.2921052,-0.37952566
-0.29114592,-0.4863839
-0.33291477,-0.38438302
-0.29483652,-0.4218205
-0.32037076,-0.5030047
-0.32811692,-0.1797349
-0.24431396,-0.020999748
-0.15407884,-0.14417847
-0.19395922,-0.37983796
-0.27624667,-0.109646
-0.20354459,-0.3482784
-0.26989838,-0.19620913
-0.22984481,-0.36288178
-0.29246932,-0.23872179
-0.23630431,0.076155
-0.09306652,0.13750052
-0.05854345,-0.047595214
-0.15032582,-0.2920848
-0.21626495,-0.0972256
-0.1661757,0.008708359
-0.10535166,-0.24689381
-0.2100217,-0.3477414
-0.26114073,0.08776497
-0.060487173,-0.00846754
-0.050683707,-0.22578247
-0.17464978,0.12396417
-0.08793223,-0.19924149
-0.1628012,-0.24060893
-0.165246,-0.119463354
-0.18419284,-0.28463578
-0.22405186,-0.33641446
-0.22088143,0.024597146
-0.10782987,-0.20389536
-0.19574322,-0.3808749
-0.21810699,-0.46743643
-0.3008598,-0.3409043
-0.27407962,-0.46327752
-0.3099554,-0.30545735
-0.2800689,-0.41125962
-0.3134796,-0.17838547
-0.20824297,-0.19747011
-0.21918376,-0.34965464
-0.27518344,-0.4460574
-0.31531525,-0.5183104
-0.335055,-0.22241081
-0.2670374,-0.4191291
-0.31438255,-0.21505134
-0.25193763,-0.4054352
-0.298195,-0.38767314
-0.28939006,-0.15863737
-0.23237118,-0.35508767
-0.28531256,0.17822637
-0.08932352,0.3348031
0.007284155,0.43340555
0.048762053,-0.0628689
-0.14205293,0.11129264
-0.061198488,-0.08663068
-0.1263583,-0.10857855
-0.11527452,0.4851407
0.07498131,0.12396124
0.028291656,0.5683362
0.23695719,0.23293029
0.12779483,0.4166928
0.14607503,0.03525483
-0.0039620604,-0.07004323
-0.05168979,0.15937652
-0.0026941393,0.6360571
0.30941534,0.35694125
0.15354781,0.14933106
0.10402618,0.42773306
0.19678742,0.15713397
0.13962318,-0.07530672
-0.026515761,-0.07247185
-0.08872373,-0.22404131
-0.085703366,0.43291372
0.22387335,0.38221204
0.18226692,0.105060324
0.016000936,-0.13921744
-0.04253345,0.13991182
0.06097567,-0.026435468
-0.057547644,-0.2511417
-0.15970583,-0.36705917
-0.25219724,-0.34367028
-0.14237005,0.35097197
0.13797146,-0.007912875
-0.057743765,-0.098504625
-0.14687636,-0.297058
-0.18079582,0.19152717
0.011192771,-0.11752062
-0.14548165,-0.32232735
-0.23110002,-0.39498076
-0.2891675,-0.083345585
-0.06429003,0.22058792
0.009994028,-0.085721724
-0.14146358,-0.25577325
-0.21440992,-0.27861515
-0.16711113,-0.031786107
-0.108484834,-0.06210958
-0.1519131,-0.2915097
-0.24130309,-0.2325823
-0.21480039,0.23445064
0.04711265,-0.12952502
-0.13593984,0.032314375
-0.111782715,-0.1857925
-0.19221061,0.026516527
-0.074142806,0.012385443
-0.09642361,0.46470663
0.079319954,-0.014844407
-0.1130061,-0.057733476
-0.042018555,0.2263923
0.005178878,-0.091274284
-0.06422597,0.29595187
0.025506662,0.22154889
0.023456497,0.25700897
0.061695196,-0.044181917
2.9893592e-05,0.5165839
0.18019417,0.07600411
-0.014040651,0.524937
0.21922822,0.15668516
0.0033344906,-0.02690771
0.027414093,0.11276562
0.046310157,0.21911934
0.119436055,0.33395088
0.08979653,0.012624461
0.035923123,0.1022696
0.021949956,-0.06615338
0.017677201,0.40120298
0.17054893,0.07757657
-0.022208357,-0.06858851
-0.054672495,-0.16016404
-0.082125284,-0.21403286
-0.056132764,0.24282578
0.03685575,0.24512579
0.050330497,-0.0005905198
