prediction,ground_truth
-0.04616276,0.31696633
0.18840852,0.31381783
0.16769204,0.30316463
0.1861459,0.86132556
0.41721925,0.7438275
0.47274366,1.0
0.5014341,0.45374367
0.27272692,0.4807308
0.2505417,0.12491306
0.1519936,0.5189119
0.30917335,0.44625035
0.3061896,0.17097823
0.23703688,0.10598832
0.18860173,0.15135625
0.2405695,0.5931673
0.34656942,0.22065464
0.22191659,0.61942077
0.2942221,0.23920827
0.21795869,0.20182389
0.19871736,0.45366278
0.24690294,0.119872235
0.11710331,-0.045369733
0.036317468,0.07558634
0.14323702,0.26392147
0.1801826,0.09093048
0.16581517,0.12065234
0.104794696,0.028717263
0.058550894,-0.109592386
0.046170905,0.43876585
0.18711081,0.030280946
0.011749625,0.079484746
0.03582397,0.08113361
0.08623341,0.24273448
0.13307858,-0.02270983
0.025001615,-0.016925042
-0.018015996,-0.05340225
-0.061200835,0.027224496
0.09265798,0.24310984
0.10634369,-0.079473644
-0.032517865,-0.27596578
-0.10972622,-0.31261453
-0.071492024,-0.049531814
-0.034658678,-0.08037148
-0.059324004,0.21622546
0.021181375,0.27102157
0.084512055,-0.00389157
0.030150294,0.0764109
-0.02698715,-0.1492194
-0.11475684,-0.32826027
-0.1662269,-0.39430475
-0.15693754,-0.017896263
-0.048337385,-0.0742604
-0.004187003,0.10783892
0.06523782,0.23127384
0.04440543,-0.06744125
-0.04848147,0.06779233
-0.046581946,-0.16004269
-0.13124667,0.091961786
-0.043901153,-0.122958876
-0.060270198,0.3893941
0.10994327,0.10236644
0.05828084,-0.042464606
0.018718958,-0.111702494
-0.09999774,0.22753197
0.09932622,0.4802896
0.17560023,0.085938096
0.05786322,-0.08479858
-0.0941571,-0.25169688
-0.01464954,0.16919422
0.10005236,0.24564245
0.10700557,-0.045134284
-0.05918049,-0.14704376
-0.051012546,0.19082491
0.15521559,-0.07138015
0.0019013882,-0.19908266
-0.11654415,-0.2821734
-0.18142352,-0.38220397
-0.107673466,0.15024728
0.083065465,0.3001881
0.08594091,-0.042117134
-0.09431894,-0.027309638
-0.03416051,0.06631217
-0.0078443885,-0.16575153
-0.10357649,-0.017889645
-0.0835822,-0.049142912
-0.10748601,-0.17668408
-0.057668068,-0.0043066405
0.036539614,-0.02957714
-0.05176939,-0.26765183
-0.14382184,-0.15918846
-0.09815766,-0.06918829
-0.0995978,0.07115736
-0.009729087,-0.018399911
-0.055760153,-0.14287126
-0.14239,-0.09186207
-0.09629335,0.050534733
-0.007206708,0.012964557
-0.060048662,-0.256193
-0.16720274,-0.16978922
-0.13446006,-0.21327612
-0.085709065,-0.22053576
-0.114886865,-0.23225248
-0.16573629,-0.16975456
-0.14772004,0.3280675
0.08068976,0.23601003
0.07703067,0.36258724
0.08007921,-0.05935573
-0.098950006,-0.28799695
-0.1527835,-0.26517752
-0.13611153,-0.33752805
-0.14221892,-0.275198
-0.15255377,-0.1394747
-0.03677403,0.08397128
0.049697444,-0.11277313
-0.008541137,0.1783964
-0.006845385,-0.17688635
-0.15240216,-0.3626967
-0.20805964,-0.4284297
-0.23889032,-0.47744524
-0.23836315,-0.0911613
-0.116972506,0.0006130653
-0.022612624,-0.24854171
-0.17029974,-0.20067835
-0.115371116,-0.16344272
-0.15445478,-0.3254451
-0.21360268,-0.24796441
-0.20773146,-0.3752107
-0.24398327,-0.44758403
-0.23218705,-0.2827516
-0.1640562,-0.32695544
-0.21343249,-0.4140898
-0.24824712,-0.15832235
-0.16760156,-0.20396577
-0.18215962,-0.14633238
-0.16966245,-0.34860802
-0.23155646,0.15438455
-0.07242655,0.024537874
-0.074967355,-0.27896097
-0.19708341,-0.40515915
-0.2542598,-0.22342855
-0.15826413,-0.07860971
-0.10060004,0.38454604
0.061583668,0.34797722
0.063415274,-0.00041387582
-0.016265646,0.40278032
0.12707978,-0.023259792
-0.04463075,-0.2561363
-0.1504153,-0.3090316
-0.15369561,-0.025908532
-0.014299281,-0.12834895
0.026525497,0.32182965
0.16032049,0.22702973
0.05861509,0.30724233
0.19419715,0.1954084
0.058643952,-0.12298169
-0.09286809,-0.09714608
-0.10369571,0.18504453
0.09009695,0.63069695
0.24220645,0.26988876
0.19046822,-0.032388028
0.025149226,6.0331004e-05
0.055747032,-0.0098671345
0.06609735,0.03123395
0.016729161,-0.2108696
-0.09986119,0.5008533
0.20284832,0.42561743
0.30910143,0.24593358
0.17449182,0.08224961
-0.009627596,-0.13595112
-0.04920365,0.030131893
0.02807957,0.11053619
0.09261125,0.4783863
0.15833867,0.039717287
0.10753968,0.0494305
0.0989968,0.06885613
0.0859431,-0.16771488
-0.025587037,-0.15492795
-0.09456945,0.18146074
0.06268254,0.29432052
0.1614277,0.33149186
0.22934327,0.6650778
0.2520309,0.7598622
0.34019646,0.28370604
0.18778759,0.42214575
0.19694373,0.06463384
0.038921624,0.31463608
0.19498757,0.51478034
0.3120092,0.19444619
0.18079197,0.23498148
0.22510645,0.45734432
0.33196306,0.33972606
0.24287358,0.06648509
0.13330439,0.46771628
0.20922291,0.1659275
0.16592726,0.1553336
0.18049634,-0.047612607
0.038870618,-0.18435475
-0.0046247244,0.009834462
0.09586826,0.17560102
0.16060776,0.0853031
0.046649694,-0.11161883
0.02303715,0.03471623
0.026305318,-0.11684571
-0.016038239,-0.191243
-0.097255066,-0.34531987
-0.18412097,-0.26912066
-0.1292278,0.040448874
0.028807208,0.29236457
0.10559967,0.3243861
0.07455802,0.08815867
0.0015336722,0.0057769427
-0.061984435,-0.24271546
-0.12524144,-0.12514316
-0.10713872,-0.29264382
-0.15073246,-0.21049753
-0.09142365,0.040586088
0.043640494,0.17792569
0.12500265,0.36479175
0.12741911,0.032441773
-0.027908765,0.18177766
-0.0022318065,-0.16027069
-0.08925047,0.32245764
0.07036345,-0.005098606
-0.030674934,-0.13057634
-0.045591347,-0.16563421
-0.041890934,0.031002793
0.08607586,0.3281247
0.12571439,-0.009240367
0.020921871,-0.1877052
-0.14670078,-0.32527536
-0.07115083,-0.10304326
-0.042338364,-0.19816601
-0.11502967,-0.29697418
-0.18331103,-0.22971615
-0.13434708,-0.03990263
0.01393798,0.17679255
0.027898133,-0.16576236
-0.14387102,-0.32809243
-0.21474493,-0.27260673
-0.17474261,-0.18583366
-0.12686263,-0.036861923
-0.10696046,-0.22319284
-0.17343661,-0.1901428
-0.14558338,0.038765505
0.011840403,-0.1480805
-0.12877983,-0.30019268
-0.20507753,-0.19759788
-0.17739692,-0.1300527
-0.13135199,-0.2441017
-0.13696572,-0.35126474
-0.21461096,-0.41930872
-0.24144223,-0.3753202
-0.18243065,0.38331705
0.04886675,-0.067510314
-0.10686714,0.07134146
-0.0743273,-0.19067326
-0.15142813,-0.05294929
-0.090500526,-0.2036914
-0.15996915,-0.33849964
-0.20859799,-0.35851604
-0.23359506,-0.342106
-0.08049628,-0.25496235
-0.15486284,-0.2838313
-0.15137169,0.08693518
-0.067735,-0.181829
-0.1397309,-0.0068200654
-0.104361415,-0.1679698
-0.16442075,-0.066208325
-0.13810675,-0.3160174
-0.20305799,-0.20504943
-0.17307346,-0.30217755
-0.20105591,-0.064697914
-0.059143305,0.28500983
0.026902735,0.37606752
0.11810604,0.32440138
0.076693535,0.08646998
-0.018383622,-0.20735933
-0.13473403,-0.35660383
-0.15247887,-0.19553863
-0.11061359,-0.34656197
-0.13109115,0.4266386
0.17612839,0.30019814
0.19629964,0.36005002
0.21113771,0.044233806
-0.0074243248,0.27180973
0.06325176,-0.103220634
-0.083163604,-0.28920418
-0.11373889,-0.32349083
-0.17080821,-0.39715514
-0.056339793,-0.07825317
0.019922137,-0.2249139
-0.036152005,-0.2887788
-0.15706593,-0.37038246
-0.13299717,-0.38536415
-0.21039414,-0.3532258
-0.22958452,-0.28636977
-0.2139588,-0.35308766
-0.23930442,-0.45400998
-0.2426596,-0.23567544
-0.19476737,-0.40393203
-0.2433604,-0.45030734
-0.27638453,-0.41588682
-0.2736054,-0.45005834
-0.2752694,-0.31775603
-0.23536903,-0.3186432
-0.23559086,-0.46028814
-0.28419888,-0.5103706
-0.29232472,-0.27828875
-0.23016164,-0.4258337
-0.26938373,-0.34078515
-0.25529134,-0.18791658
-0.2051327,0.02689034
-0.103924185,0.038867015
-0.08630224,-0.097919375
-0.15902168,-0.34596634
-0.2362738,-0.44344473
-0.2533517,-0.27812192
-0.20569944,-0.25812456
-0.19623552,0.18411498
-0.032396533,0.2699722
0.07613957,0.1985677
0.053607926,0.13301042
-0.010998011,0.06726908
-0.048952267,-0.20045698
-0.14656135,-0.35732055
-0.17313908,-0.028731083
-0.07247523,-0.18062156
-0.032132186,0.20153907
0.102559865,0.23294425
0.11249724,-0.06608528
-0.029021665,-0.21021925
-0.11143395,-0.3445929
-0.17221765,-0.38104862
-0.20151141,-0.21142611
-0.11088576,-0.30864048
-0.1834986,-0.35734692
-0.14368702,-0.41618708
-0.14891005,-0.14335847
-0.1394858,-0.25344062
-0.18626942,-0.34569573
-0.2312654,-0.46454868
-0.27688307,-0.36525935
-0.2367847,-0.098326385
-0.14656526,-0.3161825
-0.21618848,0.01563523
-0.12734176,-0.29433817
-0.18716438,-0.33276185
-0.22051644,0.23320684
-0.03590831,0.40644154
0.07964803,-0.08939356
-0.1286195,0.14551255
-0.021732405,-0.07663187
-0.09666846,-0.13996963
-0.054412834,-0.1832774
-0.12775147,-0.34704724
-0.19327292,-0.36191553
-0.11075461,-0.30596206
-0.055777825,-0.22546144
-0.15690342,-0.20040953
-0.10900177,0.06096944
-0.051005855,-0.20844115
-0.15749872,0.0023933926
-0.09986709,-0.21324821
-0.17286707,-0.37811244
-0.22820878,-0.010704621
-0.11515985,-0.27533668
-0.16813233,-0.23510846
-0.18011394,-0.21062122
-0.12392681,-0.002163505
-0.08796559,-0.2749082
-0.14691994,0.099851795
-0.062160328,0.13338086
-0.03270851,0.42226592
0.1320551,0.6034737
0.18476799,0.15835695
0.009965152,0.037207805
-0.03922558,0.22958286
0.11335081,-0.08706368
-0.029041223,-0.2518204
-0.051640213,-0.34827158
-0.08011513,0.12659185
0.11643201,0.5891779
0.33358422,0.46390453
0.23053864,0.5263642
0.2102494,0.077856645
0.08479865,0.1763811
0.0826959,-0.10614101
-0.04155212,-0.13415714
-0.07629227,-0.2937953
-0.055126116,0.047407582
0.12048867,0.38331938
0.2410728,0.2849646
0.22370148,0.2918384
0.10894936,-0.0361787
0.008228153,0.41533843
0.13624778,0.5629899
0.2384685,0.392984
0.16734621,0.028501835
0.03094101,-0.15224294
0.027968481,-0.28286332
-0.010242775,-0.29186922
-0.018465668,0.083874084
0.020720825,0.081461295
0.1089682,0.088779956
0.1260353,-0.119371235
0.008900732,0.5718188
0.1712923,0.17504886
0.043118015,-0.11253507
-0.09662951,-0.30419868
-0.183997,-0.2821791
-0.06317443,0.07459129
0.06147103,0.2822021
0.13094252,0.18682124
0.021055281,-0.05198894
0.04828599,0.48068678
0.19289494,0.4425817
0.18499076,0.24234761
0.06944132,-0.01384051
-0.06868348,0.36784482
0.17004415,0.45719624
0.28896922,0.2190814
0.16443595,0.55448544
0.21448019,0.78201115
0.4304082,0.56893843
0.3871499,0.3665272
0.26722497,0.18505378
0.11127287,0.04576656
0.111657575,0.4210147
0.2777305,0.20166442
0.17442396,0.095543034
0.1539953,0.47083193
0.31070316,0.119106635
0.18583265,-0.083775766
0.05574158,0.03988399
0.060739398,-0.10838436
-0.009794906,-0.06282737
0.052884877,0.3088217
0.1570544,-0.04052715
-0.0034848303,0.19833238
0.14767504,-0.11824206
-0.032260492,-0.27562156
-0.12669358,-0.3089639
-0.11786055,-0.10091053
-0.07207731,-0.16016714
-0.10899691,-0.08424969
-0.021971159,0.15356435
0.0049655437,-0.07757684
-0.024546832,0.20694669
0.0062426478,-0.15460858
-0.13796732,-0.25073913
-0.1703381,-0.07479864
-0.088845566,-0.27740285
-0.13050653,0.06238766
-0.044233017,-0.21678884
-0.07541862,-0.2956653
-0.16979656,0.47421643
0.15991002,0.6480409
0.23847666,0.41638017
0.13058972,-0.018777277
-0.059736058,-0.10459907
-0.088815175,-0.2896355
-0.05195526,-0.094251364
-0.041624844,-0.2693812
-0.13575801,-0.30600697
-0.047055528,-0.39638036
-0.050228618,-0.14606246
-0.005158305,0.2439979
0.027448207,-0.062108126
-0.09490552,-0.089015886
-0.14138274,-0.30132848
-0.17473069,-0.111840114
-0.120792255,-0.08559587
-0.119634606,0.17941035
-0.028683633,-0.18270205
-0.14182809,-0.2907512
-0.09139412,0.39391214
0.07980254,0.46386632
0.17548224,0.13851693
-0.008506343,-0.16161412
-0.13361487,-0.16409764
-0.09271625,0.050045718
0.08096999,-0.19620882
-0.08190455,-0.31671152
-0.19322868,-0.25613627
-0.058230683,0.1352115
0.12898001,0.31652692
0.13549927,0.09693765
-0.028649047,-0.17651449
-0.15150174,-0.21898058
-0.09469003,-0.22895347
-0.112216555,-0.3710763
-0.1893455,-0.433851
-0.24001515,-0.32814276
-0.14444602,-0.1896061
-0.049798086,0.3330905
0.08175798,0.027940812
-0.06397347,0.17380902
-0.022754416,-0.06329162
-0.10812817,-0.1605219
-0.1410695,-0.29877096
-0.18999004,-0.38760635
-0.2074404,-0.34348586
-0.19053294,-0.42293853
-0.115455784,0.1705301
0.0009482205,0.012421758
0.0039061606,-0.0416391
-0.0965981,-0.15358442
-0.15679505,-0.118692756
-0.14235325,-0.22698523
-0.17477947,-0.32752576
-0.20786086,-0.19472973
-0.18671322,-0.37162456
-0.1387836,-0.12508407
-0.10047411,0.43986478
0.08932176,0.3267666
0.079911396,-0.06419796
-0.10179354,-0.23468277
-0.17804953,-0.05591528
-0.09248813,0.38672245
0.11748627,0.016754895
-0.04563877,-0.16006227
-0.14283785,-0.11678664
0.005587682,0.4216973
0.228326,0.59150624
0.23926285,0.08598438
-0.027372815,-0.04574453
-0.078287594,-0.18567109
0.016161352,0.5088096
0.20967126,0.072431035
0.036422282,-0.1692377
-0.10917175,-0.24042757
-0.030878767,0.105101034
0.15200853,0.16968438
0.100753844,-0.13892499
-0.089160234,0.31974384
0.024595097,-0.026234599
0.088248685,-0.0857369
-0.021979466,-0.27796748
-0.1542158,-0.3839159
-0.1820018,-0.39014673
-0.13036671,-0.31776807
-0.100695595,-0.09016607
-0.11955561,-0.24027652
-0.076957494,0.3281425
0.047654748,0.07224067
-0.03123933,-0.16493288
-0.15772258,-0.3260955
-0.21511675,-0.29874942
-0.18914798,-0.30927947
-0.18954037,-0.34869626
-0.18057992,0.014317392
-0.09811901,-0.0009213013
0.023275137,0.044300362
-0.012192398,-0.15884466
-0.15010546,-0.29207054
-0.20217207,-0.29492703
-0.1986323,-0.3316249
-0.20182917,-0.17898439
-0.17352018,-0.31021374
-0.15951368,0.0899596
-0.026814386,0.0804441
0.0027640313,-0.11914336
-0.13068315,-0.117105775
-0.15329587,-0.23616506
-0.17377383,-0.3855698
-0.21561864,-0.40689155
-0.21901941,-0.44485906
-0.25249115,-0.49378046
-0.21187179,-0.36499593
-0.17676482,-0.26221246
-0.1943945,-0.23344061
-0.1865069,0.33691993
0.0122849345,0.22953644
0.0043007433,-0.15934888
-0.16355927,-0.36301595
-0.23826629,-0.43700844
-0.24160478,-0.49446237
-0.24926741,-0.49016997
-0.25583863,-0.44572687
-0.2650966,-0.2040122
-0.08037539,-0.05325951
-0.031086415,0.113140345
-0.042838298,0.006794876
-0.10212178,-0.28499994
-0.2119417,-0.23087509
-0.20213163,-0.3890045
-0.23072076,-0.40445754
-0.24544641,-0.43436238
-0.24658877,-0.100865096
-0.113616146,0.036582075
-0.009964451,0.3837464
0.09425318,0.027734412
-0.075774,-0.2010002
-0.17480236,-0.30025786
-0.20137793,-0.4005588
-0.20428652,-0.43165427
-0.23891176,-0.30326587
-0.18178484,-0.17292371
-0.11245507,0.42553663
0.17834812,0.4657713
0.16716754,0.09977101
-0.037266,-0.16963212
-0.15918738,-0.18535855
-0.14400995,-0.3084722
-0.15445748,-0.38039324
-0.18681617,-0.015143255
-0.082207434,-0.25464052
-0.033515334,0.25320423
0.14068905,0.10408804
0.026840538,0.044228967
-0.0637461,-0.18019295
-0.15086436,0.10379606
-0.032367736,0.06571259
-0.03633976,-0.20396131
-0.08930231,-0.16724104
-0.15218377,-0.30634934
-0.075284004,0.22370176
0.08382541,0.1465982
0.05092536,0.07281078
-0.043668784,-0.11998308
-0.07468786,0.07961102
0.032508582,0.068984725
-0.0078832805,-0.2178119
-0.12548524,-0.15352635
-0.15333089,0.3757407
0.16452968,0.032365292
0.064761475,-0.19650917
-0.09879048,-0.3229814
-0.18315187,0.016940407
0.01250118,0.081523165
0.06253882,0.08416553
-0.030697033,-0.20523973
-0.15894887,0.14103134
0.09227456,0.07612421
0.04429868,-0.20517646
-0.1287469,-0.33186123
-0.20909753,-0.36968333
-0.14726639,0.05943307
0.024416536,0.07854037
0.03549175,-0.08067478
-0.120969206,-0.022428323
-0.04980939,-0.0016248171
-0.009285182,-0.23653887
-0.1450554,-0.3771958
-0.21762182,0.37222978
0.027841091,-0.07085302
-0.020310968,0.32552615
0.106219664,0.23374815
0.045374066,0.03838163
-0.00183025,-0.21355131
-0.09889231,-0.07310187
-0.07600506,-0.2532428
-0.14402679,-0.2526162
-0.028522745,0.029342841
-0.036789685,-0.22926793
-0.043172076,0.30537692
0.113352686,0.26442957
0.08843604,0.43351617
0.11587775,-0.017044535
-0.05948264,-0.078577556
-0.08527546,-0.24584794
-0.12692839,-0.3459529
-0.083948925,-0.1710815
-0.11128511,-0.19100286
-0.038549483,0.25643554
0.11644611,-0.07792248
0.030222267,-0.13845152
-0.122622125,-0.21540566
-0.15414801,-0.18297003
-0.13031837,-0.28728426
-0.18524058,-0.40542474
-0.22022898,-0.058741752
-0.12115105,-0.09279821
-0.024702877,0.2365532
0.019530296,-0.1558386
-0.13965186,-0.24301726
-0.18367499,-0.38759747
-0.21567145,-0.19299352
-0.14209117,-0.07710806
-0.13039646,-0.010463443
-0.07050336,-0.18133594
-0.14166772,-0.3156579
-0.109837055,-0.043947853
-0.1055058,-0.29823655
-0.18332404,-0.18699805
-0.18474829,-0.35893577
-0.21172217,-0.33587003
-0.18867874,-0.21261379
-0.14287508,0.062789
-0.06469077,-0.24182966
-0.18150072,-0.3533702
-0.20033106,-0.247896
-0.1941367,-0.15700397
-0.15083864,-0.22942866
-0.18483762,-0.34070525
-0.22868063,-0.11455207
-0.15320653,-0.07493912
-0.06753018,0.10724072
-0.04055094,-0.1354109
-0.15464413,-0.050729062
-0.13113227,-0.04705864
-0.09840264,-0.13834625
-0.12414604,-0.29661068
-0.19484475,-0.31769124
-0.18618555,0.15641326
-0.0069088787,0.24193336
0.10595173,0.0037185054
-0.06706494,0.23931289
0.02090387,-0.06750684
-0.05577501,0.14574377
0.01933971,-0.04021716
-0.06851907,-0.21003397
-0.13789277,-0.27222458
-0.079456925,0.15912135
0.1070483,0.25255808
0.09453377,-0.04681958
0.0034175217,-0.13332812
-0.12350699,-0.2550809
-0.07856806,-0.077443026
-0.050073415,-0.09742428
-0.096042134,-0.064386606
-0.12365196,-0.20058036
-0.08565802,-0.012468603
0.016352326,-0.20519802
-0.1291674,-0.17672633
-0.15303317,-0.23737156
-0.17474341,0.36263105
0.0672075,0.25535342
0.06524785,-0.02702147
-0.07319879,-0.13301587
-0.14414531,0.17294101
0.050352365,-0.0067907884
-0.021265417,-0.18456542
-0.12029008,0.024037441
-0.078383856,-0.20470439
-0.0038607568,-0.0076797334
0.037432298,0.2327854
0.04885049,0.08056281
-0.016133346,-0.18017654
-0.06336549,-0.28650653
-0.12821451,-0.07196756
-0.08688744,0.15874158
0.063276604,0.34610307
0.08635008,-0.073697105
-0.07096321,0.03476678
0.025499701,0.39950243
0.16720697,0.21486554
0.07843335,-0.043871988
-0.08080855,-0.20990275
-0.11788453,-0.12240973
-0.0011360645,0.34155685
0.20136341,0.63762504
0.24639681,0.12229071
0.032845125,0.46864802
0.2592059,0.6919262
0.3541416,0.44081768
0.23407337,0.08158212
0.030958712,0.10453531
0.043512687,0.013714567
0.10875398,0.36816525
0.2699464,0.1233892
0.1126246,0.04611742
0.10588083,0.3897047
0.2628438,0.1936247
0.19520247,0.1420651
0.08629346,-0.086497255
-0.0108793825,-0.21968213
-0.05999299,0.07872412
0.10499337,0.13133681
0.10722229,-0.12874998
-0.057800993,0.008090262
0.039841294,0.48547184
0.21786451,0.12045511
0.09279907,-0.076636374
-0.0783968,0.18333077
-0.00054627657,-0.07325081
0.015178636,-0.018118449
0.031735018,0.06643883
-0.009025663,-0.120822705
-0.057440534,-0.07904528
0.03651181,-0.26423937
-0.07918238,-0.18066755
-0.12471458,-0.30836156
-0.09817972,-0.18700145
-0.1296981,-0.18044057
-0.13222614,-0.011937552
-0.041838333,0.14534827
-0.009097129,0.044488154
-0.044813417,0.27855816
0.022199377,-0.11571861
-0.11206604,-0.20948856
-0.1560425,-0.31459644
-0.16641396,-0.112957984
-0.08887312,-0.1280434
-0.078983925,-0.25465646
-0.092086464,0.05539192
-0.027777493,0.09270616
0.07454483,-0.17781146
-0.13137896,0.0080720885
-0.0968934,-0.19841534
-0.15753442,-0.16803305
-0.12022454,-0.20161296
-0.14068452,-0.04136853
-0.10399537,-0.22738735
-0.1141911,0.03340583
-0.00978972,-0.18145373
-0.14542621,-0.3597326
-0.17243342,-0.4194667
-0.23207273,-0.2695688
-0.18289798,-0.2235651
-0.17165673,-0.22311673
-0.1525006,-0.22580305
-0.18271375,0.30441213
0.04730083,0.15366103
-0.00020343065,-0.08842746
-0.13483122,-0.31989422
-0.21792714,-0.39043352
-0.20478168,-0.14243186
-0.11595987,-0.26611272
-0.15939549,-0.08554003
-0.1419327,-0.1646582
-0.05893506,0.36415923
0.12380281,0.06550757
-0.027658954,0.31194538
0.031861782,0.40179047
0.088539034,0.51265067
0.20216784,0.11492926
0.00964272,-0.08243729
-0.046014108,-0.2523028
-0.0977345,0.118464746
0.12674531,0.35986584
0.18830627,0.108358085
0.11580676,-0.006388565
0.05185713,-0.051488593
0.06698091,0.1736279
0.1005159,-0.078909695
-0.041417703,0.0037061486
-0.06749994,-0.21007504
-0.06838673,0.11350728
0.107699975,0.11656315
0.07141152,0.16585527
0.04226418,-0.04577058
-0.071247526,-0.236482
-0.060856976,-0.2995276
-0.13415296,-0.33147123
-0.12635246,-0.35211724
-0.18585704,-0.30139607
-0.1371677,-0.32765323
-0.13823576,-0.28035975
-0.12599798,-0.13196899
-0.13551328,0.21381117
-0.01667633,-0.10738449
-0.13608527,-0.25929305
-0.19725624,-0.2731762
-0.20522818,-0.33453596
-0.20045644,-0.32628107
-0.2098023,-0.29245755
-0.21028078,-0.2732442
-0.18961975,-0.4139487
-0.15197068,-0.15350448
-0.1519301,-0.21468526
-0.1785019,-0.06803133
-0.13898465,0.08635732
-0.06586672,0.2547248
0.0081932545,0.36687225
0.07066101,-0.07264365
-0.11045882,-0.28644568
-0.1956022,-0.39517823
-0.17263518,-0.36502728
-0.15473817,-0.31983346
-0.15208013,0.09889694
0.0023738444,0.09524106
0.06535694,-0.114219256
-0.01087901,0.11627996
-0.034134656,-0.19343424
-0.15332544,-0.34668374
-0.20743519,0.13834019
-0.054360896,-0.12600169
-0.11406368,0.17892267
0.04602936,0.15689789
0.06510547,-0.055991955
-0.07710067,-0.18478484
-0.08343995,0.14487635
0.0028446615,0.43553665
0.11466852,0.44054726
0.22207662,0.6855097
0.24719909,0.28834102
0.17353365,0.6266675
0.32476506,0.48931408
0.24712032,0.2862763
0.1481013,0.02164545
0.075708,0.11611339
0.15319392,0.5733553
0.33255973,0.3674276
0.31191632,0.48685685
0.29752913,0.2905906
0.25227916,0.6735203
0.3853579,0.3441768
0.25411466,0.2261174
0.14607689,-0.049888212
0.035428345,-0.037384525
0.09860888,-0.20203857
0.0330977,-0.22550026
0.025668591,-0.25485438
-0.03339766,-0.18950124
0.026552647,0.5555161
0.2480923,0.1754162
0.114230424,-0.096878946
-0.09725634,-0.2772926
-0.15900905,-0.07053108
-0.06217493,-0.29360065
-0.13031445,-0.22309731
-0.15211874,-0.28767735
-0.18956926,-0.3551491
-0.05709616,-0.13655075
-0.06798974,0.23420496
0.009747833,-0.049573183
-0.10510111,-0.070631415
-0.113919355,-0.09085613
-0.1361664,-0.15623833
-0.130007,-0.08078169
-0.1227366,0.17261878
-0.02269207,-0.12532079
-0.11481006,-0.18311448
